가게 이름,계정 ID,계정의 리뷰 수,계정의 별점 평균,방문 날짜,별점,리뷰 내 사진 유무,리뷰 글자 수,리뷰 내용,카카오맵 리뷰다는 사람 레벨
페르시안궁전,새벽~,106,4.8,2026-04-11,5.0,True,35,이번엔 수프도 시켰는데 너무 맛있었어요! 케밥도 항상 맛있어요!,골드 레벨
페르시안궁전,와드,2,4.5,2026-04-03,4.0,False,21,이색적인 분위기 좋아요~ 일단 맛있어요,브론즈 레벨
페르시안궁전,구렁이,6,5,2026-04-03,5.0,True,8,난 난이 좋더라,브론즈 레벨
페르시안궁전,Navarynn,366,3.7,2026-04-03,1.0,True,44,더들리 식당으로 유명하지만 별점 조작은 용서 못한다. 식당 안가보고 1점 !!!,블루 레벨
페르시안궁전,정현서,2,5,2026-04-01,5.0,True,24,닭다리 너무 맛있어보여요... 잘먹겠습니다~,브론즈 레벨
페르시안궁전,아이오온,8,3.5,2026-03-29,5.0,True,55,오자마자 흡입했어요 사장님 친절하시고 아이먹을 닭다리하나는 양념안해서 주셔서 잘먹였습니다 감사합니다,브론즈 레벨
페르시안궁전,9968,277,3.3,2026-03-21,4.0,True,6,굿굿 좋아요,골드 레벨
페르시안궁전,김휘수,3,5,2026-03-20,5.0,True,13,라이스 케이크 맛있어요!,브론즈 레벨
페르시안궁전,수많은 이씨중 1명,7,4.6,2026-03-19,5.0,True,16,올때마다 들릴만큼 맛있습니다.,브론즈 레벨
페르시안궁전,반스떼야,12,4.5,2026-03-17,4.0,True,116,기대하고 간다면 아쉬울... 그런 맛 이국적인 식당 내부와 달리 음식에서 지극히 익숙한 한국의 맛이 남. 먹자마자 오x기 생각이 났음 통닭보다 치킨마크니가 더 맛있다. 이름이 커리 말고 카레인 이유가 있었는듯,실버 레벨
페르시안궁전,왕만두찐빵,100,4.7,2026-03-14,5.0,True,11,나 페르시아 여행갈래,실버 레벨
페르시안궁전,박주형,7,4.4,2026-03-14,5.0,True,5,맛있어요!,브론즈 레벨
페르시안궁전,홍승아,1,5,2026-03-13,5.0,True,25,유튜브 보고왔는데 분위기도 좋고 맛있어요.!!,브론즈 레벨
페르시안궁전,정주원,1,5,2026-03-13,5.0,True,37,친구 추천으로 방문했는데 정말 맛있었습니다 다음에 또 올 것 같네요,브론즈 레벨
페르시안궁전,프로깐깐러,23,4.1,2026-03-10,2.0,True,27,맛없는 건 아님. 근데 가격에비해 양이 터무니없음,실버 레벨
페르시안궁전,키위셔,95,3.7,2026-03-07,2.0,True,106,추천X 세트 메뉴 시켰더니 다양한 메뉴 맛볼 수 있었고 가게의 인테리어나 분위기가 독특한 건 맞음. 하지만 웨이팅해서 먹을 정도의 특별한 맛 아니고 손님이 많아서인지? ㅋㅋ 친절함은 없었다.,골드 레벨
페르시안궁전,바나나,459,4,2026-03-07,5.0,True,31,사장님도 참 친절하시고 맛도 있음!! 시간나면 또 갈생각,골드 레벨
페르시안궁전,김유민,1,5,2026-03-06,5.0,True,4,맛있어요,브론즈 레벨
페르시안궁전,엄태준,5,3.8,2026-03-03,5.0,True,31,카레 맛있습니다. 난도 맛있어서 난 추가 필수로 해주세요,브론즈 레벨
페르시안궁전,H,6,4.5,2026-03-02,5.0,True,15,탄두리 치킨이 맛있어요 ㅎㅎ,브론즈 레벨
페르시안궁전,제리,22,2.9,2026-03-01,3.0,True,41,소문듣고 찾아왔어요!!! 치킨커리 툭색있고 정말 맛있어요~!! 재방문할게요,실버 레벨
페르시안궁전,음식맛없게좀하지마세요진짜,65,3.8,2026-03-01,5.0,True,6,개맛잇음ㅇㅇ,실버 레벨
페르시안궁전,솔,1,5,2026-03-01,5.0,True,82,입구 잘 찾으시면 정말 맛있는 집 찾을 수 있습니다!! 정말 맛있어요 ㅎㅎ 양은 정말 푸짐해서 둘이서 탄두리치킨 먹는데 너무 배불렀던 거 같아요 🤩,브론즈 레벨
페르시안궁전,고영희,414,4.7,2026-02-28,4.0,True,68,옛날통닭처럼 바싹 튀긴 치킨에 오뚜기카레 부어서 먹는 맛이에요. 무난무난. 1시간 넘게 기다릴만큼 특별한 맛은 아니었어요.,골드 레벨
페르시안궁전,주작을보면짖는고양이,198,3.9,2026-02-28,1.0,False,2,주작,골드 레벨
페르시안궁전,성일,8,4.5,2026-02-26,5.0,True,8,맛잇엇어요 ㅎㅎ,브론즈 레벨
페르시안궁전,최종은,2,5,2026-02-26,5.0,True,12,맛있고 양많고 최고에용,브론즈 레벨
페르시안궁전,진묘수,21,4.2,2026-02-25,1.0,False,412,"사장님은 정말 친절하고 유쾌하고 좋으세요.. 그런데 다른건 안시켜봐서 몰라도 스페셜 통닭 2인 정식은 절대 시키지 마세요. 이 돈 주고 이런 퀄리티의 음식을 먹었다고 생각하면 자다가도 어이없어서 생각날 정도입니다. 외국에서 호갱당해도 이 정도는 아닐 것 같아요. 오뚜기 3분카레 같은 급식 카레에 옛날통닭 나옵니다. 심지어 카레 양도 난 찍어 먹기에는 부족한데, 그렇다고 절대 추가 요금내고 카레 추가할 생각은 안 드는 맛이에요. 맛은 적당히 있지만, 이 구성이 35000원이라니.. 그리고 라씨는 맛있긴 한데 다른데랑 비교하면 너무 묽고 거품이 많아요.. 사장님이 유쾌하고 친절하셔서 안좋은 후기는 안남기려고 했지만, 저처럼 좋은날 방문했다가 기분 망치는분들 계실까봐 후기남깁니다.. 적어도 스페셜 2인정식 퀄리티 개선은 필수적입니다.",실버 레벨
페르시안궁전,서민수,1,5,2026-02-25,5.0,True,25,맛이 있고 가성비가 좋고 식당이 깨끗합니다!!,브론즈 레벨
페르시안궁전,고냥꾼,119,3.4,2026-02-24,1.0,False,37,아무리 더들리전형이여도 카카오맵에 평점 주작질을 하는건 못봐드립니다,골드 레벨
페르시안궁전,.,2,4,2026-02-23,5.0,True,30,맛있고 식당 분위기도 좋아요 나중에 다시 오고 싶어요!,브론즈 레벨
페르시안궁전,서연,4,5,2026-02-22,5.0,True,30,조금 기다렸지만 주말이니 이해했습니다! 너무 맛있네요!,브론즈 레벨
페르시안궁전,강훈승,2,5,2026-02-18,5.0,True,58,닭 매콤하고 맛있어요 설날 연휴에 방문했는데 사람도 많아용 인기 많은것 같습니다. 재방문의사 있습니다~~,브론즈 레벨
